Faroe Islands,FRO,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,23.01848532,21.07158307,23.74607351,24.26560756,23.80069525,23.32577445,22.15422207,21.90377871,23.87606593,24.6394262,25.86613933,24.6485305,24.7776311,25.13357342,24.50068363,23.15879508,22.99074992,22.76227158,24.1512946,24.84713704,24.28031599,22.98109177,23.79709499,25.23414299,25.06104368,25.51828661,26.77579967,27.3169426,27.44295268,27.36333655,26.23134924,25.70634643,25.96264701,26.1765851,26.86553582,26.59369267,27.82066561,24.87341214,25.71061774,26.19414874,25.47553977,25.35624966,25.04707704
Georgia,GEO,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.333833341,7.241986509,7.90305227,7.651756514,7.35241444,7.616657989,7.03285233,9.927429099,12.11002282,15.44823911,17.7153065,23.80935867,23.13861061,22.13912813,23.83340122,24.11828496,,
Ghana,GHA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.43679869,13.15959562,10.76865718,13.14924718,,,,,,,,17.19292789,17.49311121,18.47768613,21.75210552,21.32150832,12.80732952,13.87798455,13.89596791,12.61246152,13.3883874,14.86579036,,,
Gibraltar,GIB,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.45108904,11.12930212,,,,,,,,,,,,,,,
"Gambia, The",GMB,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.20477998,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.153821302,9.598217473,18.76821862,,,,,
Greece,GRC,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,12.90268281,12.48364291,12.63641015,12.70294236,14.09975026,13.96490977,14.2863228,13.896055,13.7711688,12.32282929,14.93487071,15.59785012,13.97016197,13.81211862,15.59258362,16.35545701,15.09763665,13.00029732,15.12129074,,,,,0.204161453,0.24748477,0.24757614,0.256261739,0.232456055,0.337705627,0.388320585,0.403154851,0.392387233,0.358256743,0.305657967,19.97920072,20.24284254,20.21361262,19.77568016,20.21444386,22.07373244,23.56227992,23.76918202,24.55234407
Grenada,GRD,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.04673126,21.71609075,23.5222732,22.33588002,23.08310992,,,,22.63415959,18.88015538,18.11842633,17.98603437,18.69340787,17.2784687,18.31691274,19.08801697,19.66796875,19.4529148,18.24292712,18.72949825,19.16901237,18.66941695,,
Greenland,GRL,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.86521167,7.325686438,8.313948701,7.81982717,6.765227236,7.714731243,8.529663739,8.697669273,9.371933975,10.24715093,10.06497645,10.86302512,11.88054915,11.67385579,11.55273703,11.20539143,11.85697131,12.05936254,11.27381464,10.33551691,10.43529828,10.83781428,10.8359592,,
Guam,GUM,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,13.53489218,13.50038111,13.8494225,13.33344515,13.28737252,13.65606764,13.5271448,13.97632907,14.47037912,14.60704538,14.48839504,13.61886792,13.38558199,13.56238055,13.79322992,14.43224847,14.46912433,14.44713055,14.66897598,14.88231802,14.41930946,13.96846308,14.78938427,15.18991396,15.4376336,15.66099236,16.12268313,16.31334612,16.5505466,15.79431513,14.62982096,14.68398647,14.93776265,14.92829144,15.6201884,15.89878401,15.28348818,13.56233449,13.91872473,14.3806684,14.5123182,15.07275758,15.63798527
"Hong Kong SAR, China",HKG,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.954237942,10.41905212,11.81602362,12.39755714,12.48537457,13.94130956,12.72050683,12.49966059,,,,,
Honduras,HND,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,10.67247887,10.82739785,11.12131464,11.08540925,11.6617215,13.09374103,12.68204231,12.80923857,13.63016341,12.39758822,,,,,,,,,,,,,,,,,,,,,,13.74646578,14.49585933,14.53495396,15.23835608,16.38500055,16.13051598,14.16197019,14.4250984,14.78797879,14.74747232,15.06324191,16.7454494
Heavily indebted poor countries (HIPC),HPC,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.78130074,22.65221159,21.80455157,24.99658837,23.03830761,22.15867684,20.84307151,21.34956544,20.61780421,19.8640595,19.78193204,19.85789898,19.92959319,20.0103541,19.24032923,19.16122489,18.4680069,19.57716166,,
Haiti,HTI,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.67488507,24.19254215,25.13320027,24.31349342,23.16683904,22.87658142,20.86642526,20.70082623,21.66293558,22.2654058,21.32771763,20.80678758,20.6895774,20.44575211,20.00021817,19.8785111,21.50812958,23.38379358,23.47092963,22.99426709,21.26353522,23.01451916,22.85500368,23.02585117
IBRD only,IBD,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.52930045,14.08960788,14.20413918,14.36467965,13.06695139,13.11474922,13.34664131,,,
IDA & IBRD total,IBT,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.25977907,13.73704189,13.91341564,14.11184944,12.86470853,12.81314805,13.0538031,,,
IDA total,IDA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.098826038,9.032520859,9.245720016,8.827384363,9.437057462,9.819894392,9.558034349,8.272880228,8.308747268,,,
IDA blend,IDB,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.60405388,,,,,,,,,,7.871774712,7.193661115,7.546570314,7.162128436,7.996852946,8.287259237,8.047102258,5.772892701,5.373205838,5.254879252,,
Indonesia,IDN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.75134278,15.64116412,15.75803926,14.35640676,15.94841881,14.96477198,14.23480215,16.01185919,15.02758814,16.31583545,,11.57818458,11.82695959,12.38553231,12.3307675,,,,,,10.53748023,11.15812646,11.38059149,,
IDA only,IDX,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.96539791,11.50686702,12.30147982,,,
Isle of Man,IMN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.821354947,9.995629726,9.63623837,8.388131515,8.82697396,9.067803228,9.07236719,8.853953661,7.973315998,8.489421605,8.658303405,7.940207552,8.52674104,8.951109313,9.405867015,9.913767636,11.02548133,11.89365043,10.75117613,9.640994667,10.18833934,9.078164427,10.82880831,,
Not classified,INX,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,21.8354559,22.14441768,21.97258089,21.27172097,23.63838548,22.50774364,22.08456053,21.93959111,24.19969385,25.28582021,26.35481355,27.50435621,28.08789341,27.17504782,27.32284501,27.41724722,28.71899339,25.80016782,25.33145993,25.60046433,25.9032844,25.81153465,27.02614053,26.49750269,27.1899804,26.88585356,26.53147297,26.69779058,26.38248241,24.24744529,23.51956129,24.45125876,25.13698498,25.17742728,26.818147,25.93912209,23.76574496,22.07261255,22.00262245,21.56950895,22.55765306,22.8852228,23.81584259
"Iran, Islamic Rep.",IRN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.572236545,6.161890812,6.881180646,3.860245992,4.371236116,6.220798678,7.94631514,10.1579621,8.644376054,8.327823337,5.861282096,5.746903558,4.994377712,5.20132535,5.374807949,6.857648195,6.401658759,6.155984436,6.43415936,7.679742024,,,,,
Iraq,IRQ,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,22.63336755,22.68846704,23.57879161,22.69704156,21.59396113,20.58078092,20.97764263,21.7206392,21.03987897,22.36900723,22.76484913,20.40666866,20.7751085,19.94165198,20.13947934,20.52626596,22.12524293,23.25183632,23.31715548,22.67183721,22.97340962,22.32410564,22.07458039,22.33104574,23.21070671,21.92030048,24.05538651,26.01640434,25.38947774,23.06853186,22.97887478,23.95439619,24.98473919,27.32969689,27.42416636,26.19986563,23.35918018,20.21899437,20.77019235,21.28688573,22.23918277,22.90999095,25.68745967
Israel,ISR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,30.0150075,28.37391663,35.74939673,35.81982627,41.46482064,42.39054899,40.00842283,45.62823106,39.60147654,37.79021528,44.20549181,44.12967095,41.89104408,40.0759571,39.23649745,36.3264524,33.90860615,31.1733795,30.1755635,22.96614881,30.6372037,31.13047851,31.78199522,27.14924461,26.38954693,26.6620772,25.71695336,25.54613951,27.11359895,26.67284171,25.7200813,25.00518581,24.84932762,25.2959383,25.99364971,25.93036434,23.68464363,21.79019762,22.46458955,22.71631688,21.92060349,22.94874175,23.48625788
Italy,ITA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,12.59214253,13.54284276,12.75589997,14.11996018,14.95878336,15.67368275,15.83207316,17.42573161,17.84319661,19.45245779,21.19826063,21.02518765,20.46360953,22.24978324,21.5634674,23.31731989,24.02692816,24.25774572,24.89062694,25.58219005,26.36189458,25.17705171,23.18363936,23.07212009,24.5645073,23.4775977,23.92709888,22.51138385,22.28117534,21.67998585,21.47392997,20.96753798,20.75261568,22.12404761,22.3767469,21.89233942,22.43530246,22.26324509,22.30059632,23.59234275,23.65884917,23.59946475
Jamaica,JAM,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,24.03091924,23.42753388,21.45009043,27.51645455,24.96903989,26.74153066,28.58731086,,23.56145937,27.12934823,29.46300748,,,,,,,23.14261126,23.85580216,23.25072211,24.16618799,23.01162224,22.71720792,21.0121164,21.6459573,22.00769,21.72676824,21.91591514,24.46372456,25.11992882,25.32787073,26.13714021,26.99428205,27.27091354,27.16889662,26.56632428,25.71481137,26.95018761,26.647147,26.63983166
Jordan,JOR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.00727897,17.94996619,22.97071033,20.91683427,19.98619373,20.70909766,21.68699456,19.05950758,18.1272419,18.11419867,19.00455386,18.68547568,17.48542561,18.22210977,21.00312207,24.41581176,24.55493737,24.68960297,17.68759838,17.02973459,15.91459819,14.95464063,15.25758585,,
Japan,JPN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,10.67463228,11.8889175,11.47876545,9.511804638,9.285422592,9.317403133,9.410456517,10.11359825,10.70823375,11.13990995,11.13491615,11.08171082,11.33468397,11.56359875,11.46525065,12.37918105,12.68645753,12.57358107,13.06876245,13.31001316,11.79621957,11.69362533,,,,,,,,,,,,10.54397374,10.93169945,10.47485337,9.279197333,8.695082786,9.132423781,9.750249534,10.08218051,10.88162674,
Kazakhstan,KAZ,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.787220587,7.294793896,7.745369934,10.22139507,9.642300653,12.13435978,13.08323765,13.90867797,,,,,,,,,,
Kenya,KEN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6238629,18.40725046,14.96562051,14.93543728,20.49432528,15.84757514,16.06217213,15.05943408,16.15444222,16.83114396,17.83177478,17.29459984,15.76577221,16.97282036,18.67045922,15.14146337,15.16190176,15.96360596,15.54523138,15.73334431,15.94768599,15.87837126,,
Kyrgyz Republic,KGZ,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.85984275,14.67568557,15.06401323,12.59447932,12.51139782,14.23317945,12.21483144,11.74379425,12.4356925,,,,,14.218268,16.39633842,16.50850648,15.03609082,15.03031003,16.12830384,18.11668711,,
Cambodia,KHM,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.17291193,7.537844434,8.117265023,7.893242768,8.178822069,9.696979265,10.55519636,9.64778105,10.00304014,10.15469287,11.0951646,11.90557081,14.56106448
Kiribati,KIR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.97340663,15.32614784,15.32753959,16.0548812,16.21228675,,,,,,16.59165122,15.66802089,16.35399388,18.71230389,20.83352733,23.46308764,21.78303296,21.63272388,21.20909592,20.61121527,18.34582686,20.75557729,20.19043068,,
"Korea, Rep.",KOR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.35369657,12.47260065,12.70955222,12.52220954,12.82364015,13.16058796,13.38255026,13.11517225,12.84980561,13.0864303,14.63112718,13.92004066,13.64515711,14.14009661,13.446495,13.85802067,14.28949254,15.47643564,15.1477747,14.28674756,14.04546126,14.43565579,,,
Kosovo,KSV,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait,KWT,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.545070847,0.255607395,0.08581481,1.092624066,1.422764285,1.146167119,0.965076951,1.173084234,1.49232966,,,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),LAC,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.11942223,10.63020726,11.05338944,10.31061714,10.66737914,,,10.59757271,11.74065104,12.19966753,12.57647492,,,,,,,,,,,,,,
Lao PDR,LAO,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.489699,11.58775774,12.10293105,12.75715849,12.92982152,13.68232853,14.83200194,,
Lebanon,LBN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.93272577,12.6332288,13.3726881,11.90122982,11.8780772,14.43059019,15.37671346,16.66983223,15.31757502,15.16414876,15.096278,16.58301466,16.98100164,17.03678883,16.31529817,15.4835553,14.86775521,14.83902384
Liberia,LBR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.06469188,22.06606143,22.26544568,21.33270351,22.36548081,22.57007391,22.32474439,22.20312724,24.22536354,24.05471868,23.00777685,23.441975,22.8922706,,
Latin America & Caribbean,LCN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.22840327,10.86403938,11.3716847,10.7439856,11.04063784,,,10.96554441,12.01293106,12.40083412,12.74722703,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.75645446,12.16992415,13.32115399,,,
Low income,LIC,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.70112797,11.60522929,,,,
Liechtenstein,LIE,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.02083385,18.30479797,17.95345687,17.4699989,17.16797563,17.79903545,16.94125087,16.00769203,14.54113449,15.04201087,14.50276551,14.62550039,14.02036178,12.71067585,13.46596896,13.73252902,14.57725918,14.22160859,13.27733443,12.80032048,11.30003139,11.2563912,10.40841927,,
Lower middle income,LMC,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.89679129,12.95364169,13.36788637,12.59610919,12.96502992,13.00646267,12.61149365,12.88557756,12.30287707,12.87072411,,10.14400456,10.94905054,10.78259848,10.83589709,11.12523037,11.75440606,12.3692707,12.18089962,11.09310578,10.55182159,10.33743191,10.7286052,,
Low & middle income,LMY,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9461689,13.39489134,13.5650985,13.81825251,12.67299876,12.59494036,12.85218362,,,
Lesotho,LSO,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.60489709,41.68477097,42.88476886,46.60229008,47.32562477,45.36264442,44.2958951,45.02019182,37.32450331,38.44802941,36.14638811,39.11060784,37.20981645,39.96734374,46.71757382,46.18791385,61.02190337,56.89335506,58.69140024,,,,,,
Late-demographic dividend,LTE,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.65648144,13.91372652,14.16415528,13.84410501,12.71264983,12.54879883,12.60637674,,,
Lithuania,LTU,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.738928967,5.474730299,6.26812632,6.425239228,6.432818429,5.872050674,5.613044125,5.554005821,5.515147999,5.602067657,5.715232031,5.926263173,5.893393675,5.925440259,4.928239766,4.624790232,4.491759761,4.507961051,4.531386055,4.606465329
Luxembourg,LUX,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,15.93857694,16.44618161,16.8894682,19.76452339,19.44768122,21.82233403,22.642093,20.92848886,21.36261309,21.80264811,21.93424386,24.34299762,23.80921927,23.78181219,23.10778979,23.29858768,22.53420729,21.612711,21.8792641,20.66631477,21.21889918,22.71908082,23.93750611,23.89621004,25.17988238,25.94314371,,24.18392766,25.01079863,24.88938028,24.58058034,24.51379616,24.21668959,25.71424474,24.53351732,24.4835424,24.81417163,25.49541215,25.30924358,25.06013851,25.90276919,25.77189217,25.85506324
Latvia,LVA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.96182849,13.21013083,15.67300723,15.78344473,15.01465264,13.9737476,13.68534722,13.40800205,13.44192837,13.04392283,14.28763496,14.7778712,14.58866984,14.22032285,13.27134064,12.91421637,13.21896984,13.99395568,
"Macao SAR, China",MAC,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.18725671,17.36358915,15.62698603,15.70530086,16.56730436,16.51559487,17.35021575,20.17372334,21.38440328,21.09783478,21.2552181,25.60044037,30.39432046,29.45998397,34.53298726,37.56300013,36.9403536,
St. Martin (French part),MAF,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,14.87256372,15.64206584,15.52772809,19.78797616,16.55255454,19.97950202,19.50538492,20.02643328,16.5553166,16.89785498,17.25772546,16.77698857,16.55957307,15.89648144,16.01770478,17.19631238,18.06249607,18.32957258,18.67672148,18.41541938,20.65142956,20.24770334,18.85493515,18.35120904,,19.40548746,19.16524702,19.87323876,,,19.07256603,18.78977248,18.97885165,20.97294126,21.45102144,23.90532901,26.49262558,23.45630398,22.81923338,23.29675614,,
Monaco,MCO,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.08961716,18.28319857,18.73331743,15.05732708,14.72585441,12.17133767,12.88135437,14.67291369,16.35750648,18.48540374,19.57105102,20.56670079,20.4460968,17.68531332,18.1954702,18.27994789,18.64492684,
Madagascar,MDG,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,58.95007337,56.28197865,,,,,65.42355271,61.9967392,57.0655242,,,,,,,,52.46054335,44.20192677,9.430555247,6.902187648,8.587152929,8.161450912,7.689793863,8.315172807,8.47035807,9.350653407,,,11.32608304,9.738941155,7.669634194,10.00898251,10.87752385,10.1041884,10.66965596,11.4329106,12.97937359,9.384942667,9.7600291,10.09644427,,
Maldives,MDV,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.96231926,14.6140953,14.95898236,13.73453732,13.00458215,13.59638849,13.45217883,14.44550444,14.20024047,14.09157047,13.79611004,9.669664186,9.363532712,9.499412485,10.70397737,12.01937567,12.55765481,12.99891613,12.42017796,9.852491611,9.855901448,13.6795042,,
Middle East & North Africa,MEA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.56136743,,,,,,,,,,,,,,,,
Mexico,MEX,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7826895,11.54614912,11.58802336,9.012534244,8.499884837,8.881197205,9.041556756,9.359147117,8.553504669,8.916731358,9.912547863,,,,,,,,,,,,,
Marshall Islands,MHL,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.97293948,13.42910972,13.59904903,13.849081,12.69905584,12.60681893,12.85345756,,
"Macedonia, FYR",MKD,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.42509865,18.08266169,19.07483022,18.52394611,17.12957827,16.8656928,16.999651,16.41665042,
Mali,MLI,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.78507803,10.58547675,11.1732839,12.76795381,13.68704434,13.30025843,13.31614483,13.05597059,11.89578767,12.98622793,12.89285053,12.54521403,12.99131346,13.026227
Malta,MLT,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,21.17118964,22.01439496,20.66600258,18.8747218,17.73263804,18.35483065,19.15855336,,19.69424293,19.23403668,18.51096576,17.86284444,16.84151891,17.67666608,17.18032128,16.55215375,17.59891232,17.89701338,42.43432576,43.05083398,44.17204066,45.26292256,42.31400887,48.85672648,44.17347251,48.68031731,44.96639383,50.27346146,49.96704908,53.67104546,56.1000333,57.55836258,59.46793788,63.0219971,63.93588745,66.43695239,27.44922771,27.94864758,27.23558901,26.69047655,27.32656368,28.04959656
